Rep	Analysis	N_train	N_test	Type	Target	Model_Formula	Random_Effects_Formula	RMSE_train_orig	MAE_train_orig	RMSE_test_orig	MAE_test_orig	R2_train_orig	R2_adj_train_orig	R2_test_orig	R2_adj_test_orig	RMSE_train_orig_from_log	MAE_train_orig_from_log	RMSE_test_orig_from_log	MAE_test_orig_from_log	R2_train_orig_from_log	R2_adj_train_orig_from_log	R2_test_orig_from_log	R2_adj_test_orig_from_log	RMSE_train_Model_Scale	MAE_train_Model_Scale	RMSE_test_Model_Scale	MAE_test_Model_Scale	R2_train_Model_Scale	R2_adj_train_Model_Scale	R2_test_Model_Scale	R2_adj_test_Model_Scale	R2_train_conditional_Model_Scale	R2_train_marginal_Model_Scale	R2_test_conditional_Model_Scale	AIC_train_Model_Scale	BIC_train_Model_Scale	AIC_test_Model_Scale	BIC_test_Model_Scale	Homoscedasticity_BP_p_value_train	Homoscedasticity_BP_p_value_test	RE_Var	RE_Cov	RE_Variances	Fixed_Effects_Coefficients
1	Variable Train (by Vehicle), Variable Test	9	9	Mixed	IRI	IRI ~ RMSAS + V	(1 + RMSAS | Vehicle)	0.711064091	0.48788766	1.496617498	0.939214672	0.744124253	0.744045247	0.013309086	0.013004426									0.711064091	0.48788766	1.496617498	0.939214672	0.744124253	0.744045247	0.013309086	0.013004426	0.835338555	0.744124253		21070.1362	21120.40979					0.028722367	-0.0577066276805753	0.0287223669985152	(Intercept):1.7629:NA | RMSAS:2.9678:NA | V:-0.0172:NA
1	Variable Train (by Vehicle), Variable Test	9	9	Mixed	IRI	IRI ~ RMSAS + V	(1 + RMSAS | Vehicle)	0.711064091	0.48788766	1.496617498	0.939214672	0.744124253	0.744045247	0.013309086	0.013004426									0.711064091	0.48788766	1.496617498	0.939214672	0.744124253	0.744045247	0.013309086	0.013004426	0.835338555	0.744124253		21070.1362	21120.40979					0.028722367	-0.0577066276805753	0.43382260196382	(Intercept):1.7629:NA | RMSAS:2.9678:NA | V:-0.0172:NA
1	Variable Train (by Vehicle), Variable Test	9	9	Mixed	IRI	IRI ~ RMSAS + V + Vehicle_Category	(1 | Vehicle)	0.796055594	0.548040444			0.695553078	0.695396373											0.796055594	0.548040444			0.695553078	0.695396373			0.752341745	0.695553078		23222.78055	23273.05413					0.145444183	NA	0.145444183423267	(Intercept):1.9139:NA | RMSAS:2.6289:NA | V:-0.0161:NA | Vehicle_CategorySedan:-0.0334:NA | Vehicle_CategoryVan_MPV_SUV:-0.2642:NA
1	Variable Train (by Vehicle), Variable Test	9	9	Mixed	log_IRI	log_IRI ~ log_RMSAS + log_V + Vehicle_Category	(1 + log_RMSAS | Vehicle)	0.588563931	0.377950939			0.847402725	0.84732418			0.588563931	0.377950939			0.847402725	0.84732418			0.205994796	0.153605265			0.822941963	0.822850828			0.900610891	0.822941963		-2999.50798	-2934.870512					0.036873342	0.0056944706356043	0.0368733419342835	(Intercept):3.6252:NA | log_RMSAS:0.9004:NA | log_V:-0.5602:NA | Vehicle_CategorySedan:0.1147:NA | Vehicle_CategoryVan_MPV_SUV:-0.0229:NA
1	Variable Train (by Vehicle), Variable Test	9	9	Mixed	log_IRI	log_IRI ~ log_RMSAS + log_V + Vehicle_Category	(1 + log_RMSAS | Vehicle)	0.588563931	0.377950939			0.847402725	0.84732418			0.588563931	0.377950939			0.847402725	0.84732418			0.205994796	0.153605265			0.822941963	0.822850828			0.900610891	0.822941963		-2999.50798	-2934.870512					0.036873342	0.0056944706356043	0.00387590261287671	(Intercept):3.6252:NA | log_RMSAS:0.9004:NA | log_V:-0.5602:NA | Vehicle_CategorySedan:0.1147:NA | Vehicle_CategoryVan_MPV_SUV:-0.0229:NA
1	Variable Train (by Vehicle), Variable Test	10	8	Aggregated	IRI	IRI		0.962079557	0.685770194	1.35081188	0.912052699	0.59226174	0.59222398	0.196197718	0.196011588									0.962079557	0.685770194	1.35081188	0.912052699	0.59226174	0.59222398	0.196197718	0.196011588				29820.05666	29841.91856			0			NA	NA	NA:NA:NA
1	Variable Train (by Vehicle), Variable Test	10	8	Aggregated	IRI	IRI		0.856160924	0.606915604	1.304025002	0.893749656	0.677098326	0.677068422	0.250914607	0.250741147									0.856160924	0.606915604	1.304025002	0.893749656	0.677098326	0.677068422	0.250914607	0.250741147				27300.65873	27322.52064			0			NA	NA	NA:NA:NA
1	Variable Train (by Vehicle), Variable Test	10	8	Aggregated	log_IRI	log_IRI		0.919803463	0.645514371	1.291885927	0.889862506	0.627308427	0.627239391	0.264796058	0.264625813	0.919803463	0.645514371	1.291885927	0.889862506	0.627308427	0.627239391	0.264796058	0.264625813	0.334687123	0.265807381	0.437181211	0.349787041	0.688596254	0.688567415	0.468664538	0.468541501				7012.594792	7034.456696			6.11884E-16			NA	NA	NA:NA:NA
1	Variable Train (by Vehicle), Variable Test	10	8	Aggregated	log_IRI	log_IRI		0.826177642	0.576064944	1.258092921	0.88362407	0.699318736	0.699263039	0.302755769	0.302594314	0.826177642	0.576064944	1.258092921	0.88362407	0.699318736	0.699263039	0.302755769	0.302594314	0.297258251	0.235706403	0.4247625	0.347265123	0.754351758	0.754329008	0.498422367	0.498306221				4450.946211	4472.808115			1.3019E-11			NA	NA	NA:NA:NA
1	Variable Train (by Vehicle), Variable Test	10	8	Mixed	IRI	IRI ~ RMSAS	(1 | Vehicle)	0.901384538	0.643101442	1.417815004	0.929071116	0.628045347	0.627976448	0.114479483	0.11427443									0.901384538	0.643101442	1.417815004	0.929071116	0.628045347	0.627976448	0.114479483	0.11427443	0.676477261	0.628045347		28475.34938	28504.49859					0.121743803	NA	0.121743802669762	(Intercept):0.8073:NA | RMSAS:2.3857:NA
1	Variable Train (by Vehicle), Variable Test	10	8	Mixed	IRI	IRI ~ RMSAS	(1 + RMSAS | Vehicle)	0.84087869	0.592376943	1.549361298	0.976254289	0.685678812	0.685620589	-0.057462315	-0.057707183									0.84087869	0.592376943	1.549361298	0.976254289	0.685678812	0.685620589	-0.057462315	-0.057707183	0.755754849	0.685678812		27018.71904	27062.44285					0.027948707	-0.0588477823699449	0.0279487073366858	(Intercept):0.6876:NA | RMSAS:2.6775:NA
1	Variable Train (by Vehicle), Variable Test	10	8	Mixed	IRI	IRI ~ RMSAS	(1 + RMSAS | Vehicle)	0.84087869	0.592376943	1.549361298	0.976254289	0.685678812	0.685620589	-0.057462315	-0.057707183									0.84087869	0.592376943	1.549361298	0.976254289	0.685678812	0.685620589	-0.057462315	-0.057707183	0.755754849	0.685678812		27018.71904	27062.44285					0.027948707	-0.0588477823699449	0.346514054140959	(Intercept):0.6876:NA | RMSAS:2.6775:NA
1	Variable Train (by Vehicle), Variable Test	10	8	Mixed	IRI	IRI ~ RMSAS + Vehicle_Category	(1 | Vehicle)	0.901384855	0.643121676			0.629432023	0.629294712											0.901384855	0.643121676			0.629432023	0.629294712			0.672973014	0.629432023		28478.18473	28521.90854					0.108276639	NA	0.108276639335986	(Intercept):0.8935:NA | RMSAS:2.3857:NA | Vehicle_CategorySedan:-0.0378:NA | Vehicle_CategoryVan_MPV_SUV:-0.2621:NA
1	Variable Train (by Vehicle), Variable Test	10	8	Mixed	IRI	IRI ~ RMSAS + Vehicle_Category	(1 + RMSAS | Vehicle)	0.840920102	0.592407784			0.684583695	0.68446682											0.840920102	0.592407784			0.684583695	0.68446682			0.759190554	0.684583695		27014.60708	27072.90549					0.010333608	-0.0336438904943919	0.0103336081991982	(Intercept):0.5847:NA | RMSAS:2.6778:NA | Vehicle_CategorySedan:0.2824:NA | Vehicle_CategoryVan_MPV_SUV:0.1545:NA
1	Variable Train (by Vehicle), Variable Test	10	8	Mixed	IRI	IRI ~ RMSAS + Vehicle_Category	(1 + RMSAS | Vehicle)	0.840920102	0.592407784			0.684583695	0.68446682											0.840920102	0.592407784			0.684583695	0.68446682			0.759190554	0.684583695		27014.60708	27072.90549					0.010333608	-0.0336438904943919	0.34612023193331	(Intercept):0.5847:NA | RMSAS:2.6778:NA | Vehicle_CategorySedan:0.2824:NA | Vehicle_CategoryVan_MPV_SUV:0.1545:NA
1	Variable Train (by Vehicle), Variable Test	10	8	Mixed	IRI	IRI ~ RMSAS_div_V	(1 | Vehicle)	0.759827997	0.539635444	1.394117751	0.927241226	0.713355875	0.713302778	0.143833155	0.143634899									0.759827997	0.539635444	1.394117751	0.927241226	0.713355875	0.713302778	0.143833155	0.143634899	0.778749545	0.713355875		24792.01052	24821.15972					0.170798155	NA	0.170798155420698	(Intercept):0.533:NA | RMSAS_div_V:197.4296:NA
1	Variable Train (by Vehicle), Variable Test	10	8	Mixed	IRI	IRI ~ RMSAS_div_V	(1 + RMSAS | Vehicle)	0.596453065	0.386840609	1.336965773	0.966281668	0.339488615	0.339366264	0.21259155	0.212409216									0.596453065	0.386840609	1.336965773	0.966281668	0.339488615	0.339366264	0.21259155	0.212409216	0.868386081	0.339488615		19636.6102	19680.33401					0.033477969	-0.0999984247228964	0.0334779687635701	(Intercept):0.3511:NA | RMSAS_div_V:138.6819:NA
1	Variable Train (by Vehicle), Variable Test	10	8	Mixed	IRI	IRI ~ RMSAS_div_V	(1 + RMSAS | Vehicle)	0.596453065	0.386840609	1.336965773	0.966281668	0.339488615	0.339366264	0.21259155	0.212409216									0.596453065	0.386840609	1.336965773	0.966281668	0.339488615	0.339366264	0.21259155	0.212409216	0.868386081	0.339488615		19636.6102	19680.33401					0.033477969	-0.0999984247228964	2.08500193495075	(Intercept):0.3511:NA | RMSAS_div_V:138.6819:NA
1	Variable Train (by Vehicle), Variable Test	10	8	Mixed	IRI	IRI ~ RMSAS_div_V + Vehicle_Category	(1 | Vehicle)	0.759828126	0.539635213			0.716334347	0.716229237											0.759828126	0.539635213			0.716334347	0.716229237			0.775660517	0.716334347		24794.90179	24838.62559					0.152817198	NA	0.152817198132357	(Intercept):0.6449:NA | RMSAS_div_V:197.4296:NA | Vehicle_CategorySedan:-0.0961:NA | Vehicle_CategoryVan_MPV_SUV:-0.3091:NA
1	Variable Train (by Vehicle), Variable Test	10	8	Mixed	IRI	IRI ~ RMSAS_div_V + Vehicle_Category	(1 + RMSAS | Vehicle)	0.59646085	0.386845078			0.323993173	0.323742684											0.59646085	0.386845078			0.323993173	0.323742684			0.87779795	0.323993173		19635.00013	19693.29855					0.016960533	0.0472867285658798	0.0169605328263026	(Intercept):0.1511:NA | RMSAS_div_V:138.6668:NA | Vehicle_CategorySedan:0.3099:NA | Vehicle_CategoryVan_MPV_SUV:0.1519:NA
1	Variable Train (by Vehicle), Variable Test	10	8	Mixed	IRI	IRI ~ RMSAS_div_V + Vehicle_Category	(1 + RMSAS | Vehicle)	0.59646085	0.386845078			0.323993173	0.323742684											0.59646085	0.386845078			0.323993173	0.323742684			0.87779795	0.323993173		19635.00013	19693.29855					0.016960533	0.0472867285658798	2.08502283119323	(Intercept):0.1511:NA | RMSAS_div_V:138.6668:NA | Vehicle_CategorySedan:0.3099:NA | Vehicle_CategoryVan_MPV_SUV:0.1519:NA
1	Variable Train (by Vehicle), Variable Test	10	8	Mixed	IRI	IRI ~ RMSAS + V	(1 | Vehicle)	0.788970519	0.542877598	1.459089481	0.952693151	0.697592319	0.697508286	0.062171676	0.06184589									0.788970519	0.542877598	1.459089481	0.952693151	0.697592319	0.697508286	0.062171676	0.06184589	0.759585375	0.697592319		25605.60213	25642.03864					0.160658823	NA	0.160658823394524	(Intercept):1.8129:NA | RMSAS:2.6973:NA | V:-0.0162:NA
1	Variable Train (by Vehicle), Variable Test	10	8	Mixed	IRI	IRI ~ RMSAS + V	(1 + RMSAS | Vehicle)	0.699423344	0.479356562	1.629342134	1.017170225	0.752738872	0.752670163	-0.169456491	-0.16986274									0.699423344	0.479356562	1.629342134	1.017170225	0.752738872	0.752670163	-0.169456491	-0.16986274	0.840591582	0.752738872		23052.98817	23103.99928					0.029323281	-0.066224398723961	0.02932328144524	(Intercept):1.7533:NA | RMSAS:3.0515:NA | V:-0.0174:NA
1	Variable Train (by Vehicle), Variable Test	10	8	Mixed	IRI	IRI ~ RMSAS + V	(1 + RMSAS | Vehicle)	0.699423344	0.479356562	1.629342134	1.017170225	0.752738872	0.752670163	-0.169456491	-0.16986274									0.699423344	0.479356562	1.629342134	1.017170225	0.752738872	0.752670163	-0.169456491	-0.16986274	0.840591582	0.752738872		23052.98817	23103.99928					0.029323281	-0.066224398723961	0.449089259741847	(Intercept):1.7533:NA | RMSAS:3.0515:NA | V:-0.0174:NA
1	Variable Train (by Vehicle), Variable Test	10	8	Mixed	IRI	IRI ~ RMSAS + V + Vehicle_Category	(1 | Vehicle)	0.788970693	0.54288889			0.700519836	0.700381111											0.788970693	0.54288889			0.700519836	0.700381111			0.756022979	0.700519836		25608.35398	25659.36509					0.141739558	NA	0.14173955834062	(Intercept):1.9233:NA | RMSAS:2.6973:NA | V:-0.0162:NA | Vehicle_CategorySedan:-0.0784:NA | Vehicle_CategoryVan_MPV_SUV:-0.3155:NA
1	Variable Train (by Vehicle), Variable Test	10	8	Mixed	log_IRI	log_IRI ~ log_RMSAS + log_V + Vehicle_Category	(1 + log_RMSAS | Vehicle)	0.575689877	0.36915888			0.854005438	0.853937811			0.575689877	0.36915888			0.854005438	0.853937811			0.201570105	0.15040539			0.829806212	0.829727375			0.90415894	0.829806212		-3803.813404	-3738.227691					0.035681578	0.00594447876263072	0.0356815779949434	(Intercept):3.6644:NA | log_RMSAS:0.9075:NA | log_V:-0.5631:NA | Vehicle_CategorySedan:0.1013:NA | Vehicle_CategoryVan_MPV_SUV:-0.0378:NA
1	Variable Train (by Vehicle), Variable Test	10	8	Mixed	log_IRI	log_IRI ~ log_RMSAS + log_V + Vehicle_Category	(1 + log_RMSAS | Vehicle)	0.575689877	0.36915888			0.854005438	0.853937811			0.575689877	0.36915888			0.854005438	0.853937811			0.201570105	0.15040539			0.829806212	0.829727375			0.90415894	0.829806212		-3803.813404	-3738.227691					0.035681578	0.00594447876263072	0.00385451088585637	(Intercept):3.6644:NA | log_RMSAS:0.9075:NA | log_V:-0.5631:NA | Vehicle_CategorySedan:0.1013:NA | Vehicle_CategoryVan_MPV_SUV:-0.0378:NA
1	Variable Train (by Vehicle), Variable Test	11	7	Aggregated	IRI	IRI		0.95605889	0.680700041	1.400431644	0.942255435	0.597349002	0.597315103	0.136060514	0.135831868									0.95605889	0.680700041	1.400431644	0.942255435	0.597349002	0.597315103	0.136060514	0.135831868				32652.30571	32674.45355			0			NA	NA	NA:NA:NA
1	Variable Train (by Vehicle), Variable Test	11	7	Aggregated	IRI	IRI		0.844856888	0.596996728	1.364926453	0.94351326	0.685568686	0.685542215	0.179312169	0.17909497									0.844856888	0.596996728	1.364926453	0.94351326	0.685568686	0.685542215	0.179312169	0.17909497				29714.32796	29736.4758			0			NA	NA	NA:NA:NA
1	Variable Train (by Vehicle), Variable Test	11	7	Aggregated	log_IRI	log_IRI		0.914547949	0.64168981	1.336235148	0.923289267	0.631555182	0.631493139	0.213451921	0.213243757	0.914547949	0.64168981	1.336235148	0.923289267	0.631555182	0.631493139	0.213451921	0.213243757	0.332588963	0.264085925	0.451309648	0.363459943	0.692488409	0.692462519	0.433767151	0.433617294				7563.833511	7585.981346			2.31256E-17			NA	NA	NA:NA:NA
1	Variable Train (by Vehicle), Variable Test	11	7	Aggregated	log_IRI	log_IRI		0.8162969	0.568591179	1.314036813	0.935904281	0.706467775	0.706418346	0.239368062	0.239166757	0.8162969	0.568591179	1.314036813	0.935904281	0.706467775	0.706418346	0.239368062	0.239166757	0.293694772	0.232809858	0.443691509	0.36831645	0.760206031	0.760185842	0.452721912	0.452577072				4608.889173	4631.037008			2.97379E-10			NA	NA	NA:NA:NA
